id	N	mean	sd	se	sentence	task	reference
CO-01-R0185	20	4.45	1.316894273	0.294466511	Come se il sonno della ragione non avesse aggredito nel frattempo altri luoghi, genti, cuori.	complexity	Brunato et al., 2018
CO-01-R0186	20	4.35	1.460893742	0.326665772	L'esplosione di rabbia è genuina ma viene anche ispirata e organizzata da malavitosi, ex agenti della Segurimi, funzionari corrotti.	complexity	Brunato et al., 2018
CO-01-R0187	20	2.2	0.615587011	0.13764944	Un box alla periferia di Milano, utilizzato dai cinque fermati.	complexity	Brunato et al., 2018
CO-01-R0188	20	2.8	1.641565363	0.367065174	Le pietre dei manifestanti avevano allora preso di mira non solo i palazzi del potere ma anche le vetrate degli uffici di Tirana del Fondo monetario.	complexity	Brunato et al., 2018
CO-01-R0189	20	2.15	1.268027893	0.283539657	Il lavoro era finito, ormai facevano i turisti ''.	complexity	Brunato et al., 2018
CO-01-R0190	20	3.75	1.712953743	0.383028101	L'argomentazione era debole, ma Farinacci godeva della protezione dei tedeschi e il caso fu archiviato.	complexity	Brunato et al., 2018
CO-01-R0191	20	2.95	1.503504678	0.336193866	All'improvviso balza agli occhi Mayo.	complexity	Brunato et al., 2018
CO-01-R0192	20	4.25	1.371706582	0.306722916	Ragione di entrambi i pagamenti fu una campagna di stampa dell'Avanti in favore dell'acquisizione della Metro Goldwin Mayer.	complexity	Brunato et al., 2018
CO-01-R0193	20	2.3	1.417930293	0.317058852	Al massimo, li ridurrà da otto a sette.	complexity	Brunato et al., 2018
CO-01-R0194	20	2.5	1.051314966	0.235081173	ROMA - Le signore inglesi non gradiscono le attenzioni dei ''pappagalli'' romani.	complexity	Brunato et al., 2018
CO-01-R0195	20	4.15	1.725200217	0.385766496	Da Valona e Tirana, in aereo o con barche veloci, arrivavano alle dogane di Bari e Brindisi valigette piene di contanti, trasportate da dipendenti o portaborse delle finanziarie fallite.	complexity	Brunato et al., 2018
CO-01-R0196	20	2.85	1.268027893	0.283539657	Adesso che succederà, delle idee di Coronas?	complexity	Brunato et al., 2018
CO-01-R0197	20	2.8	1.196486083	0.267542422	Invece la Fininvest non si comporta così, almeno nelle idee di Gianluca Vialli.	complexity	Brunato et al., 2018
CO-01-R0198	20	3.95	1.761428846	0.393867464	Pansa ha confermato quanto sostenuto dal collega dell'antimafia, limitandosi ad ammettere che per lo scandalo albanese indagini sono in corso anche in Italia.	complexity	Brunato et al., 2018
CO-01-R0199	20	4.45	1.538112309	0.343932368	Quest'impressione è accresciuta se si osservano i tipici cortili rettangolari, circondati da ballatoi con ringhiera di ferro battuto e tante piccole scale, che raggiungono i singoli appartamenti.	complexity	Brunato et al., 2018
CO-01-R0200	20	3.85	1.663066287	0.371872927	Loro la Lagostena non la volevano, ma non volevano neppure Alessandra Mussolini, che invece io ho sostenuto fino alla fine.	complexity	Brunato et al., 2018
CO-01-R0201	20	2.45	1.538112309	0.343932368	Il portavoce dell'Onu a Zagabria, Chris Gunness, però insiste:	complexity	Brunato et al., 2018
CO-01-R0202	20	4.85	1.663066287	0.371872927	Ma i primi a doversene ne convincere dovranno essere gli stessi albanesi, a cominciare dal Parlamento eletto lo scorso maggio e palesemente ben poco rappresentativo (almeno nella situazione attuale).	complexity	Brunato et al., 2018
CO-01-R0203	20	4.45	1.571958216	0.351500543	Il portacolori di Marcello Skoric, il miglior trottatore tra gli importati attualmente in attività in Italia, sogna di conquistare l'''International Trot'', in programma a New York sabato 19.	complexity	Brunato et al., 2018
CO-01-R0204	20	3.15	1.424411236	0.318508035	Tutti al Nord, gli altri premi più consistenti, che sono andati a biglietti venduti a Parma, Bologna e Padova.	complexity	Brunato et al., 2018
CO-01-R0205	20	2.8	1.7651599	0.394701753	"Nel'79, la maratona di Spalato, vinta da Kausis, risultò più corta di 991 metri;"	complexity	Brunato et al., 2018
CO-01-R0206	20	2.45	1.050062655	0.234801148	Lo ha fondato del resto uno dei grandi giornalisti dei nostri tempi, Emilio Filippi.	complexity	Brunato et al., 2018
CO-01-R0207	20	4.1	1.552586975	0.347169002	''Pigna'' (bianco e blu) e ''Vecchia Napoli'', classici decori di Vietri, distr. da Tirone Edilizia.	complexity	Brunato et al., 2018
CO-01-R0208	20	3.4	1.69829636	0.379750611	Alberto Zorzoli propone la trasformazione in Governo della Regione e Parlamento regionale.	complexity	Brunato et al., 2018
CO-01-R0209	20	3.05	1.35627198	0.303271634	La sindrome Nuvolari si diffonde sempre più fra gli autisti dell'Atac.	complexity	Brunato et al., 2018
CO-01-R0210	20	5.05	1.571958216	0.351500543	Saverio Pallucca al cicloergometro nel Centro per la riabilitazione di Gualdo Tadino.	complexity	Brunato et al., 2018
CO-01-R0211	20	4.75	1.409553867	0.315185827	Scopo del versamento era quello di agevolare l'ingresso nella Confederazione di una società italo libica, la Gatoil, osteggiata dal governo di Berna.	complexity	Brunato et al., 2018
CO-01-R0212	20	2.1	1.071152847	0.239517058	l'infarto è il suo incubo - spiega la moglie Giovanna, 65 anni -.	complexity	Brunato et al., 2018
CO-01-R0213	20	3.25	1.517442447	0.339310446	La maratona di Goteborg più corta di 400 metri (41,795 metri) fa ricordare alcuni errori del passato.	complexity	Brunato et al., 2018
CO-01-R0214	20	3.3	1.780005914	0.398021422	La politica dei cetnici, la pulizia etnica, è il genocidio.	complexity	Brunato et al., 2018
CO-01-R0215	20	3.85	1.899445903	0.424729016	lavora infatti a Parigi per l'agenzia turistica Avana Tours che è un'emanazione di Cubana de Aviacion, le linee aeree cubane.	complexity	Brunato et al., 2018
CO-01-R0216	20	2.75	1.446411167	0.323427369	Il deficit della bilancia commerciale di Tirana sfiora ormai il mezzo miliardo di dollari.	complexity	Brunato et al., 2018
CO-01-R0217	20	2.75	1.802775638	0.403112887	Le ricerche di Gabriella sono proseguite per tutta la mattinata, con elicotteri, posti di blocco e perquisizioni.	complexity	Brunato et al., 2018
CO-01-R0218	20	3.2	1.436369693	0.321182027	La stessa euforia che gli ha fatto sparare, di primo mattino, un po'di colpi, veri, verso il cielo.	complexity	Brunato et al., 2018
CO-01-R0219	20	4.6	1.273205652	0.284697439	La sua è un'affascinante opposizione rispetto all'immagine delle donne alla ribalta... cinguettanti mentre leggono le notizie al telegiornale, o nude sulle copertine delle riviste.	complexity	Brunato et al., 2018
CO-01-R0220	20	2.3	1.559352092	0.348681728	Il fallimento di alcune di queste società ha segnato la rottura del patto.	complexity	Brunato et al., 2018
CO-01-R0221	20	4.95	1.605090586	0.358909166	fuori gli Usa che dovranno reinventarsi lo sprint quando Atlanta è già in fondo al rettilineo.	complexity	Brunato et al., 2018
CO-01-R0222	20	5.05	1.468081455	0.328272993	Un clima ben espresso dalla comunità di Monte Verità ad Ascona, presso la quale risiedè maturando il proposito di abbandonare una società che giudicava corrotta e filistea.	complexity	Brunato et al., 2018
CO-01-R0223	20	3.55	1.637552731	0.366167922	ROMA - Dopo l'episodio dell'elicottero dei vigili del fuoco che ha sorvolato la residenza estiva del capo dello Stato a Castelporziano, ecco il caso del corazziere.	complexity	Brunato et al., 2018
CO-01-R0224	20	2.35	1.268027893	0.283539657	La clinica più famosa del mondo è circondata da chilometri di strade:	complexity	Brunato et al., 2018
CO-01-R0225	20	1.95	0.944513241	0.211199581	Anche sull'Albania soffia il vento della protesta.	complexity	Brunato et al., 2018
CO-01-R0226	20	2.5	1.317893055	0.294689846	Ogni medico è subito al corrente della diagnosi fatta dal suo collega;	complexity	Brunato et al., 2018
CO-01-R0227	20	3.35	1.926955603	0.430880372	Dal 1992, quando l'Albania iniziò il processo di transizione verso il mercato, sono nate oltre 500 imprese italiane, con investimenti complessivi che superano i 200 milioni di dollari.	complexity	Brunato et al., 2018
CO-01-R0228	20	3.8	1.641565363	0.367065174	''Certo è impegnativo stare lì a rispondere a tutti e magari a bloccare un matto, armati di niente, - commenta Tiziano -.	complexity	Brunato et al., 2018
CO-01-R0229	20	2.05	0.759154655	0.169752141	Ha detto che questo sarà, comunque, il suo ultimo anno nel ruolo.	complexity	Brunato et al., 2018
CO-01-R0230	20	3.1	1.713721712	0.383199824	18 le bare arrivate all'aeroporto di Orio al Serio dove fu allestita una camera ardente visitata fra gli altri anche dal cardinale Carlo Maria Martini.	complexity	Brunato et al., 2018
CO-01-R0231	20	2.4	1.465390194	0.327671209	Insomma, hanno un modo di ragionare rozzo, scaltro.	complexity	Brunato et al., 2018
CO-01-R0232	20	3.35	1.424411236	0.318508035	Si festeggia come si può e la cosa più naturale per un croato, di domenica, ad agosto è andare a messa e poi al mare.	complexity	Brunato et al., 2018
CO-01-R0233	20	4.1	1.713721712	0.383199824	La Rost ha conquistato la platea che alla fine si dichiarava affascinata dalla sua voce chiara e espressiva e il suo talento drammatico.	complexity	Brunato et al., 2018
CO-01-R0234	20	3.55	1.791059669	0.400493117	I suoi oggetti e i suoi spazi, ricostruiti in una grande esposizione nella capitale austriaca, stanno incontrando un successo senza precedenti.	complexity	Brunato et al., 2018
CO-01-R0235	20	4.3	1.657518754	0.370632461	Accanto agli intarsi, ottenuti con il perfetto abbinamento di diversi colori, si possono scegliere fondi uniti e realizzare così bordure, tappeti centrali, greche e pannelli.	complexity	Brunato et al., 2018
CO-01-R0236	20	3.1	1.774082417	0.396696888	Ma questa calma, dopo anni di martellamento quotidiano, innervosisce la popolazione.	complexity	Brunato et al., 2018
CO-01-R0237	20	2.95	1.276302225	0.285389853	Dal nostro inviato Goteborg - I nuovi pirati del mar dei Caraibi ce l'hanno fatta:	complexity	Brunato et al., 2018
CO-01-R0238	20	2.25	0.966545667	0.216126181	È una specie di consuetudine, a Rochester.	complexity	Brunato et al., 2018
CO-01-R0239	20	4.8	1.436369693	0.321182027	Dall'88, sarà produttore (Domani accadrà e Il portaborse di Daniele Luchetti) e dal'91 esercente in proprio di una sala cinematografica a Trastevere, il Nuovo Sacher.	complexity	Brunato et al., 2018
CO-01-R0240	20	2	0.794719414	0.177704663	e in Germania anche acero, frassino, betulla.	complexity	Brunato et al., 2018
CO-01-R0241	20	2.9	1.682729612	0.37626978	La Commissione contestò a Farinacci di aver evaso il fisco per 3 milioni tra il 1926 e il 1943.	complexity	Brunato et al., 2018
CO-01-R0242	20	1.7	1.031095483	0.230559959	Quando il meccanismo si inceppa, è il disastro.	complexity	Brunato et al., 2018
CO-01-R0243	20	2.9	1.165287405	0.260566185	Colonne di civili croati in festa ''rioccupano'' le città della Krajina.	complexity	Brunato et al., 2018
CO-01-R0244	20	2.25	1.208522369	0.270233817	la Formula 1 fa un mese di pausa prima di ripresentarsi in Europa.	complexity	Brunato et al., 2018
CO-01-R0245	20	1.35	0.587142949	0.131289155	L'altra sera i suoi 1.500 posti erano tutti occupati.	complexity	Brunato et al., 2018
CO-01-R0246	20	4.55	1.431782106	0.320156212	"''Il vero pericolo è che - per una foto indiscreta - lei possa rinunciare a un antico piacere, che forse qualche volta ha nutrito la sua ispirazione;"	complexity	Brunato et al., 2018
CO-01-R0247	20	3.95	2.064104241	0.461547739	SALISBURGO - Grande successo di Riccardo Muti sabato al debutto salisburghese di ''Traviata'' (sulla quale il ''Corriere'' riferirà in sede critica domani).	complexity	Brunato et al., 2018
CO-01-R0248	20	2.2	1.361114095	0.304354364	''Sei come una donna del Botticelli''.	complexity	Brunato et al., 2018
CO-01-R0249	20	3.75	2.048748013	0.458113983	Le poltrone e il tavolino in midollino, di Pierantonio Bonacina, sono in vendita da Tanzi, come le coppe in vetro.	complexity	Brunato et al., 2018
CO-01-R0250	20	3.7	1.625455402	0.363462877	Leonard T. Kurland, direttore del reparto di statistica, si diverte ogni tanto a sfogliare i dossier dei primi del secolo appartenuti ai fratelli Mayo:	complexity	Brunato et al., 2018
CO-01-R0251	20	2.9	1.209610638	0.270477161	La difesa di Andreotti e l'attacco alla Pivetti sono temi cari al deputato critico d'arte:	complexity	Brunato et al., 2018
CO-01-R0252	20	3.65	1.694418081	0.378883401	Per ottenere i disegni, il primo strato di cemento viene versato, colore per colore, in uno stampo.	complexity	Brunato et al., 2018
CO-01-R0253	20	2.25	1.409553867	0.315185827	Ma la Rai, grazie a una diretta telefonica, permette ai due coniugi di essere vicini nel momento più bello.	complexity	Brunato et al., 2018
CO-01-R0254	20	4.45	1.637552731	0.366167922	I disoccupati non sono ammessi nei ranghi del più piccolo e antico corpo armato del mondo che si prepara a celebrare fra una decina di anni i suoi cinque secoli di vita.	complexity	Brunato et al., 2018
CO-01-R0255	20	1.6	0.820782682	0.183532587	sta trascorrendo le vacanze estive in alta Val di Susa.	complexity	Brunato et al., 2018
CO-01-R0256	20	2.8	1.361114095	0.304354364	la rifondazione della nostra società è possibile solo partendo dalla coppia, dall'amore di due persone.	complexity	Brunato et al., 2018
CO-01-R0257	20	3.3	1.75018796	0.391353925	essa è al di là della storia curiosa di un titolo.	complexity	Brunato et al., 2018
CO-01-R0258	20	2.55	1.431782106	0.320156212	Sono i dossier dei pazienti che viaggiano con loro:	complexity	Brunato et al., 2018
CO-01-R0259	20	2.35	1.565247584	0.35	dopo i primi risultati, 3/4 volte la settimana.	complexity	Brunato et al., 2018
CO-01-R0260	20	3.55	1.538112309	0.343932368	FORLÌ - L'inchiesta che coinvolge Bernard Tapie, l'ex presidente del Marsiglia Calcio, condannato lo scorso 15 maggio a un anno di carcere per corruzione, si allarga fino a Forlì.	complexity	Brunato et al., 2018
CO-01-R0261	20	2.9	1.651155895	0.369209682	Il colombiano ne ha spizzicati tanti di palloni.	complexity	Brunato et al., 2018
CO-01-R0262	20	2.45	1.35627198	0.303271634	Due sub sono morti, uno era un campione del rugby, e un altro ha avuto le gambe tagliate da un'elica.	complexity	Brunato et al., 2018
CO-01-R0263	20	2.65	1.424411236	0.318508035	La vicenda è stata ricostruita anche al cinema, con il film ''Gorilla nella nebbia'' interpretato da Sigourney Weaver.	complexity	Brunato et al., 2018
CO-01-R0264	20	2.9	1.774082417	0.396696888	Quattro tecnici italiani e due dei loro figli sono stati rapinati e uccisi dai banditi durante una gita in un'oasi naturalistica.	complexity	Brunato et al., 2018
CO-01-R0265	20	1.6	0.680557047	0.152177182	Abbiamo garantito loro il rispetto di tutti i diritti.	complexity	Brunato et al., 2018
CO-01-R0266	20	3.65	1.424411236	0.318508035	Almeno fino a quando questo pezzo di terra africana non è diventato, nel 1994, teatro di guerre civili tra diverse culture.	complexity	Brunato et al., 2018
CO-01-R0267	20	3.7	1.490319641	0.333245602	In casa Didoni, tre modesti locali al piano terra, c'è solo il fratello del neocampione, Alessandro, 25 anni, che lavora all'ospedale di Niguarda.	complexity	Brunato et al., 2018
CO-01-R0268	20	2.95	1.605090586	0.358909166	A ''proteggerlo'' doveva bastare il palloncino che avverte della presenza di un subacqueo, ma Marco Paradisi quel palloncino giura di non averlo proprio visto.	complexity	Brunato et al., 2018
CO-01-R0269	20	1.9	0.640723276	0.14327008	2.500 dollari per toccare l'altra sponda dell'Adriatico.	complexity	Brunato et al., 2018
CO-01-R0270	20	2.1	0.911909506	0.203909165	L'edificio bruciato è costruito all'interno del parco della Mandria.	complexity	Brunato et al., 2018
CO-01-R0271	20	4.3	1.559352092	0.348681728	era questo un metodo che conferiva alle piastrelle ''fiammature'' naturali dovute all'incostanza della temperatura.	complexity	Brunato et al., 2018
CO-01-R0272	20	4.9	1.970840056	0.440693234	La finestra è parte di un palazzo generalmente bianco e grigio ed è sormontata da una lunetta, nella quale spesso c'è l'aggetto semplice di una ghirlanda.	complexity	Brunato et al., 2018
CO-01-R0273	20	4.3	1.688973528	0.377665962	Dal nostro inviato Civitavecchia - Il luogo del demonio è un quadrivio polveroso, nella zona industriale della città.	complexity	Brunato et al., 2018
